name,company,address,lat,lng,category,phone,fax,url
JA志賀訪問介護センター,志賀農業協同組合,石川県羽咋郡志賀町高浜町クの５６番地1,37.0040147,136.7715524,訪問介護,0767-32-5531,0767-32-5532,kaigo@shika.is-ja.jp
志賀町社会福祉協議会訪問介護サービスステーション,社会福祉法人　志賀町社会福祉協議会,石川県羽咋郡志賀高浜町カの１番地１志賀町保健福祉センター内,37.01060792,136.774897,訪問介護,0767-32-1363,0767-32-3277,www.scnet.tv/~s-shakyo/
中能登町社協　ヘルパーステーション,社会福祉法人中能登町社会福祉協議会,石川県鹿島郡中能登町能登部上チ部３０番地デイサービス「ひまわり」内,36.96607881,136.8757156,訪問介護,０７６７－７２－３０８７,０７６７－７２－２１４１,http://nakanoto-syakyou.sakura.ne.jp/care/index.html
聖頌園ヘルパーステーション,社会福祉法人牧羊福祉会,"鳳珠郡穴水町字岩車6,27の2番地",37.2112538,136.9606872,訪問介護,0768-56-1520,0768-56-1078,http://www.bokuyoufukushikai.com
清水の里　ヘルパーステーション　穴水,株式会社トパーズ,石川県鳳珠郡穴水町字宇加川イ１４２,37.2247802,137.0658412,訪問介護,0768-57-1688,0768-57-1772,"http://kiyomizunosato,jp"
（株）　まごころ　ヘルパーステーション　ささゆりの丘,株式会社まごころ,石川県鳳珠郡穴水町字此木1の120番地,37.24314147,136.9000987,訪問介護,0768-52-1210,0768-52-2208,http://magokoro-sasayuri.com/
能輝人,社会福祉法人能輝人,石川県鳳珠郡能登町字藤波21字7番地1,37.29767818,137.1372721,訪問介護,0768-62-8686,0768-62-8687,https://nokky315.wixsite.com/nonkimura
能登町社会福祉協議会ヘルパーステーション,社会福祉法人能登町社会福祉協議会,鳳珠郡能登町字崎山1丁目1番地崎山山村開発センター２F,37.3028742,137.1486525,訪問介護,0768-62-0602,0768-62-0601,
多花楽会訪問介護事業所,多花楽会,鳳珠郡能登町字柳田信部1006番地,37.36941793,137.0855576,訪問介護,0768-76-0980,0768-76-0985,
訪問介護事業所ヒューマンケアネットワーク,有限会社　ヒューマンケア,福井市日之出4丁目1-6,36.06235451,136.2308839,訪問介護,0776-29-1788,0776-28-2500,http://www.iba-net.co.jp/humancare/
しみず訪問介護ステーション,(株)仁愛ケアサービス,福井市グリーンハイツ4丁目174番,36.0443212,136.1648556,訪問介護,0776-98-7500,0776-98-7501,http://www.jinai-cs.co.jp/care/index.html
ニチイケアセンター成和,株式会社　ニチイ学館,福井市城東2丁目14-1,36.0618263,136.2360901,訪問介護,0776-28-1470,0776-28-1508,http://www.nichiigakkan.co.jp
ホームケアみやま,株式会社　福井メディックス,福井市美山町9-11-1福井東商工会美山支所内,35.9985666,136.3620154,訪問介護,0776-90-1250,0776-90-1211,http://fukui-medix.com/
訪問介護事業所　ケアフル開発,株式会社　グロー,福井市開発２－２２６－２,36.07955765,136.2378118,訪問介護,0776-89-1201,0776-89-1301,
ひろば訪問介護ステーション,ケアライン合同会社,渡町208オルレアン・K　T101,36.0652237,136.1883359,訪問介護,0776-97-8034,0776-97-8064,
有限会社　うさごえ介護サポート,有限会社　うさごえ介護サポート,福井市花堂中1丁目1番4号,36.0388984,136.2174426,訪問介護,0776-34-8617,0776-34-8616,
イフディケア福井北,株式会社ifD,福井県福井市経田2丁目1001フェルティ経田102号,36.089797,136.220369,訪問介護,0776-89-1904,0776-89-1905,https://if-d.net/sakura/
ニチイケアセンター堀の宮,株式会社ニチイ学館,福井県福井市大宮6丁目13-6セレクトビル101号室,36.0809039,136.1977674,訪問介護,0776-30-2067,0776-28-9733,
ほおずきヘルパー事業所,合同会社ダンハイト,福井県福井市上北野１丁目1302,36.0613312,136.2518707,訪問介護,0776-65-5722,0776-76-9161,
ニチイケアセンター花堂東,(株)ニチイ学館,花堂東1丁目29-17,36.0378494,136.2221001,訪問介護,0776-32-4841,0776-34-8264,
ココ訪問介護事業所,株式会社秀水福祉会,福井県福井市和布町14-64-1,36.128779,136.0648882,訪問介護,0776-65-3030,0776-65-0663,https:∥r.goope.jp./sr-18-182018s0204
ヘルパーステーション花笑み,株式会社ビリーブ,福井県福井市西谷2丁目523FS-Ⅲ102,36.03869348,136.2050337,訪問介護,0776-58-7140,0776-58-7150,http://kaipoke.biz/zp0/
あんしん村サポートセンター,有限会社あんしん村グループ,福井市北四ツ居２丁目７－１７,36.066454,136.2454809,訪問介護,0776-54-2932,0776-54-2956,http://ansinmura.jp
ヘルパーステーションこころ弐,株式会社ＲｅＡＬ,福井市三十八社町401-22,36.00154552,136.1895997,訪問介護,0776-97-8217,0776-39-1185,http://carecenter-kokoro.net/
ＳＯＭＰＯケア　福井　訪問介護,ＳＯＭＰＯケア株式会社,福井県福井市城東１丁目２－１３,36.05782177,136.229242,訪問介護,0776-28-2390,0776-28-2391,
合同会社あおやま介護企画,合同会社あおやま介護企画,福井県福井市西開発1丁目1604,36.0746386,136.2364823,訪問介護,0776-97-5366,0776-52-5366,info@aoyama-cp.com
株式会社在　宅支援輝き,株式会社在宅支援輝き,福井県福井市加茂河原2丁目21番20号,36.0616823,136.1925853,訪問介護,0776-76-0500,0776-76-0500,
合同会社ゆめいえ,合同会社ゆめいえ,福井県福井市大宮５丁目4-3,36.080027,136.2044465,訪問介護,0776-43-9672,0776-43-9763,https://www.yumeie291.jp
花園ホームヘルパーステーション,社会福祉法人町屋福祉会,福井県福井市松本1-36-15,36.0756549,136.2319344,訪問介護,0776-29-1188,0776-29-1154,http://www.hanazono-f.com
有限会社　稲木ケア・サービス,有限会社稲木ケア・サービス,福井市上北野２丁目22-9,36.05885345,136.2514615,訪問介護,0776-54-2734,0776-53-3218,https://www.inakicare.co.jp/
県民せいきょうホームヘルプサービス,福井県民生活協同組合,福井市羽水１丁目１０７番地,36.0422703,136.2272668,訪問介護,0776-32-6100,0776-32-6001,http://www.fukui.coop/
公益社団法人　福井市シルバー人材センター介護保険事業所,公益社団法人　福井市シルバー人材センター,福井市文京1丁目26-10福井市ワークプラザ1階,36.07839312,136.221128,訪問介護,0776-27-0180,0776-27-0192,http://www2.interbroad.or.jp/genkikun/
福井新世紀ケアサービス,有限会社福井新世紀ケアサービス,福井県福井市栗森1-102,36.1164061,136.2386007,訪問介護,0776-56-4660,0776-56-4661,https://www.big-advance.site/s/163/1455
特定非営利活動法人　コム・サポートプロジェクト,特定非営利活動法人コム・サポートプロジェクト,福井市手寄１丁目４番１号ＡＯＳＳＡ３階,36.06063955,136.2234661,訪問介護,0776-25-1057,0776-25-1040,http://cil-csp.com
ＪＡ福井県ヘルパーステーションわかば,福井県農業協同組合,福井県福井市渕４丁目６０６番地,36.0464855,136.1856642,訪問介護,0776-33-8168,0776-33-2311,
ケアサービスさくら,有限会社プラン２１,福井県福井市順化1丁目10-7,36.06393537,136.2166925,訪問介護,0776-25-0401,0776-25-0403,
介護サポートゆうあい,社会福祉法人福井ゆうあい会,福井県福井市大願寺３丁目９－３大滝クリニック,36.0843564,136.2283293,訪問介護,0776-27-0020,0776-27-7787,http://fukui-youi.com/
アースサポート福井,アースサポート株式会社,福井県福井市灯明寺一丁目1403番地,36.0905608,136.2095342,訪問介護,0776-28-9211,0776-28-9212,http://www.earthsupport.co.jp
訪問介護ステーション　ひこうきぐも,合同会社ＣＯＭ企画,福井県福井市松城町5-8　ソレイユ松城302,36.06371854,136.238013,訪問介護,0776-65-3583,0776-65-1063,http://hp.kaipoke.biz/zx6/
ヘルパーステーションいなほ,株式会社　福井メディックス,福井市江端町20字20-24,36.02589579,136.2122605,訪問介護,0776-38-7221,0776-38-7223,http://fukui-medix.com/
うららホームヘルプサービス,医療法人　雄久会,福井県福井市木田１丁目3308うららの家,36.0470307,136.2266387,訪問介護,0776-33-2555,0776-33-1612,http://www.hikarigroup.jp/
リールヘルパーステーション福井成和,株式会社リールステージ,成和1-1610リールホーム福井成和,0,0,訪問介護,0776-43-6912,0776-43-6913,https://www.rirestage.co.jp/
光陽ホームヘルパーステーション,福井県医療生活協同組合,福井県福井市光陽3丁目10-24光陽生協病院1階,36.0655888,136.1954298,訪問介護,0776-24-9997,0776-24-8741,https://www.fukui-iryouseikyou.jp
シン・アイ訪問介護センターわかば,有限会社シン・アイ,福井市花堂中１－８－２０中山ビル１Ｆ,36.03677657,136.2140454,訪問介護,0776-50-1368,0776-50-1367,yu-shinai.jp
訪問介護事業所　東郷,社会福祉法人　文珠福祉会,福井市東郷二ヶ町27-15-3リリーブ東郷,36.0157497,136.2731888,訪問介護,0776-41-7766,0776-41-3334,http://www.monjuen.com
ホームヘルプサービス　つくも苑,株式会社　つくも苑,福井県福井市つくも2丁目5番5号,36.0618394,136.2091617,訪問介護,0776-33-5577,0776-33-5558,http://tsukumoen.co.jp/
訪問介護ステーション　福寿,社会福祉法人　福寿会,福井市日之出3丁目16-18,36.06178382,136.2302243,訪問介護,0776-21-0181,0776-21-0186,http://www.horae.dti.ne.jp/~akio-i/dimora/dimoraiwai_top.html
ケアサポートみげん,株式会社三玄,大宮６丁目１７－２４リベルテ竜郷　－大宮－,36.0817897,136.2008475,訪問介護,0776-25-2565,0776-25-2567,https://www.c-migen.jp/
千寿の森訪問介護事業所,社会福祉法人千寿会,福井県福井市栗森２丁目２７１０番地,36.11713053,136.2395159,訪問介護,0776-56-1027,0776-56-1017,https://www.tanpopoen-senjukai.com
（医）清風会　訪問介護センター,医療法人清風会,福井県福井市順化1丁目8番1号,36.0638781,136.215697,訪問介護,0776-22-1233,0776-22-0222,http://fukui-yoshidahospital.com//
訪問介護まごのて福井,ライフプラス株式会社,福井市丸山1-208リリーフ21日経ビル5Fリリーフ21日経ビル5F,36.0737343,136.2441483,訪問介護,0776-97-5234,0776-97-5224,http://www.self-support.jp
訪問介護ステーション三栄ケアーズ元気ふくい,三栄開発株式会社,福井県福井市三郎丸町21番地19号5,36.080688,136.1945038,訪問介護,0776-63-6343,0776-63-6431,http://saneigenki.com/kaigo/
plus⁺ヘルパーステーション,株式会社Ｃｏｃｏ　ｐｌｕｓ＆Ｃｏ．,福井県福井市馬垣町板垣410レ・ジーナⅡ　101,36.04701753,136.2365315,訪問介護,7050630629,,https://coco-plus-and-co.com/
公益財団法人福井市ふれあい公社ホームヘルプサービスセンター,福井市ふれあい公社,福井市日之出4丁目3-12,36.06450067,136.2313687,訪問介護,0776-20-5101,0776-27-5852,https://fureai-kousha.jp
有限会社　福祉サービス　ふくいコアラ,有限会社福祉サービスふくいコアラ,福井市西木田3丁目4－21,36.0530434,136.2116535,訪問介護,0776-35-7718,0776-35-7009,
訪問介護ステーションminori,株式会社みのりの絆,福井県福井市新田塚1丁目55-1,36.0931501,136.2057394,訪問介護,0776-76-0808,0776-76-8877,http://www.minorinokizuna.com
はなぐるま介護ステーション,ココテク合同会社,福井県福井市志比口3丁目7-9コーポラス栄101,36.0731739,136.2391109,訪問介護,0776-63-5575,0776-63-5475,https://www.kokotech.jp
こむぎヘルパーステーション,合同会社マルイチ,福井市八ツ島1丁目202-1,36.0900789,136.2090046,訪問介護,0776-50-3941,0776-50-3942,
仁愛訪問介護事業所,株式会社　仁愛ケアサービス,福井市乾徳４丁目４番７号仁愛ビル４階,36.0711698,136.2056335,訪問介護,0776-26-6688,0776-30-8380,http://www.jinai-cs.co.jp/jinhou/index.html
ケアサービス北寿,株式会社　北寿,福井県敦賀市堂44号1-1,35.62990278,136.0716916,訪問介護,0770-20-1711,0770-20-1712,
敦賀ケアセンタ－かくだ,株式会社　かくだ,福井県敦賀市昭和町二丁目17-5,35.64079998,136.0599676,訪問介護,0770-25-4141,0770-21-3390,http://care-net.biz/18/kakuda/
あすか訪問介護・介護タクシー事業所,株式会社あすか,福井県敦賀市山泉73-914-4,35.6152422,136.0625152,訪問介護,0770-21-4667,0770-21-4668,
株式会社ケア・サービス・アイ　訪問介護事業所,株式会社　ケア・サービース・アイ,敦賀市清水町1丁目6番17号,35.65105635,136.0779489,訪問介護,0770-21-0250,0770-21-0385,https://kaigo-csi.localinfo.jp
敦賀市社会福祉協議会指定訪問介護事業所「あいあい」,社会福祉法人　敦賀市社会福祉協議会,敦賀市東洋町4番1号敦賀市福祉総合センター「あいあいプラザ」内,35.64387242,136.0692715,訪問介護,0770-22-7222,0770-22-8380,http://tsurugashishakyo.ec-net.jp/
有限会社　あそしえ,有限会社　あそしえ,福井県敦賀市舞崎町2－23－23,35.6495835,136.0792656,訪問介護,0770-25-3081,0770-25-3148,
つるが生協ヘルパーステーション　とんとん,福井県医療生活協同組合,敦賀市公文名１号６番,35.623019,136.0601572,訪問介護,0770-25-4343,0770-47-6369,http://www.fukui-min-iren.com/iryouseikyou/
ケアサービス一休さん,有限会社　ケア一休さん,福井県敦賀市山泉73号905番地,35.61516713,136.0613549,訪問介護,0770-21-1322,0770-37-1135,
株式会社ディープ介護サービスセンター,株式会社ディープ,福井県敦賀市新松島町１番２６号ヴァンヴェールＧ,35.6485243,136.0556134,訪問介護,0770-37-1161,0770-37-1162,http://deep.co.jp
ヘルパーステーション　　こばやし,株式会社こばやし,福井県敦賀市ひばりケ丘町1057番地,35.6222968,136.0414039,訪問介護,0770-23-1605,0770-23-1607,https://care-koba.com/station/
セイホーケアサービス,有限会社　西邦産業,福井県敦賀市相生町21番31号,35.65432916,136.067129,訪問介護,0770-24-0017,0770-25-8081,https://www.seiho-care.com/
県民せいきょうホームヘルプサービス（敦賀）,福井県民生活協同組合,敦賀市市野々町2丁目1554番,35.6217941,136.0511972,訪問介護,0770－21－1200,0770－21－1230,http://www.fukui.coop/
訪問介護ステーション　いずみ,医療法人　保仁会,福井県敦賀市鉄輪町１丁目２－５５,35.6434423,136.0738776,訪問介護,0770-25-6616,0770-25-6617,http://www.izumigaoka.jp
敬仁会ヘルパーステーション,社会福祉法人敬仁会,敦賀市鉄輪町1丁目2-57,35.642983,136.0739456,訪問介護,0770-21-1313,0770-21-1117,https://kjinkai.jp/facility/poppo/visiting-care/
ＳＯＭＰＯケア　敦賀　訪問介護,ＳＯＭＰＯケア株式会社,福井県敦賀市堂50-1-4　日経ビル1F(長沢)日経ビル１階,35.63288064,136.0706323,訪問介護,0770-21-7161,0770-21-7162,
りんくる訪問介護事業所,株式会社　ＳＨＡ,福井県敦賀市松栄町4-10,35.6544437,136.0627702,訪問介護,0770-25-1616,0770-25-1619,
ヘルパーステーションカクノ,有限会社カクノ,福井県敦賀市木崎19-12-1,35.6428076,136.0479397,訪問介護,0770-22-0078,0770-22-0079,https://kakuno.org/
ささえ,有限会社ルーエ,敦賀市神楽町１丁目４－８,35.65416733,136.071616,訪問介護,0770-36-4981,0770-22-8567,
ホームケア幸（さち）,社会福祉法人ふくいの福祉家,福井県敦賀市平和町17-4,35.6477246,136.0500326,訪問介護,080-3740-0294,,http://fukushika.com/
訪問介護事業所　もみじの里,社会福祉法人　若州福祉会,福井県小浜市東勢11号3番,35.482683,135.7204101,訪問介護,0770-52-0084,0770-52-4074,http://www.momijist.jp/
ケアサポート　あゆみ,有限会社おおきど,福井県小浜市大手町8-33,35.49734371,135.7462383,訪問介護,0770-53-5070,0770-53-5073,http://www.ayumi-ote.com
県民せいきょうホームヘルプサービス（若狭）,福井県民生活協同組合,小浜市遠敷9丁目501番地,35.48400282,135.7738072,訪問介護,0770-56-4200,0770-56-2895,http://www.fukui.coop/
訪問介護事業所ゆう,特定非営利活動法人しあわせ会ゆう,相生第１０号１５番地,35.44554535,135.7015328,訪問介護,770580151,770580151,
小浜市社会福祉協議会　指定訪問介護事業所,社会福祉法人　小浜市社会福祉協議会,福井県小浜市遠敷84-3-4小浜市総合福祉センター(サン・サンホーム小浜),35.4849674,135.7813388,訪問介護,0770-56-5801,0770-56-5806,http://www.obama-shakyo.or.jp/
株式会社ライフサービスヘルパーステーションまごの手,株式会社ライフサービス,福井県小浜市山王前１丁目6-10,35.5113443,135.7536433,訪問介護,0770-53-0262,0770-53-0251,https://www.life-kaigo.jp/
ふらむはぁとヘルパーステーション,医療法人　三愛会,遠敷７丁目301AYATTO,35.48524125,135.7758408,訪問介護,0770-56-1011,0770-56-1051,http://rerephysio.co.jp
訪問介護事業所ぼちぼち堂,特定非営利活動法人おたっしゃ会,福井県小浜市国分44-9,35.48102015,135.7869813,訪問介護,0770-59-1390,0770-59-2348,
ニチイケアセンター小浜,株式会社　ニチイ学館,小浜市南川町11-35,35.4920769,135.7555237,訪問介護,0770-53-2623,0770-53-2658,http://www.nichiigakkan.co.jp
訪問介護ステーションおあしす,株式会社オアシス,福井県小浜市雲浜1丁目8番8号株式会社オアシス,35.5094139,135.7504019,訪問介護,0770-53-5500,0770-53-5505,http://homeoasis.jp/
一乗ハイツヘルパーステーション,社会福祉法人光明寺福祉会,福井県大野市牛ヶ原１５４－１－１,35.9937401,136.4659465,訪問介護,0779-65-7131,0779-65-7130,http://fuku-koumyouji.jp
聖和園訪問介護サービスセンター,社会福祉法人恩賜財団済生会,大野市蕨生158-35,35.9819293,136.5468991,訪問介護,0779-64-5899,0779-66-3578,http://www.saiseikai-seiwaen.jp/
大野市社会福祉協議会　ホームヘルプサービスセンター,社会福祉法人大野市社会福祉協議会,福井県大野市天神町7番15号,35.9779839,136.4884942,訪問介護,0779-65-8774,0779-65-8776,http://ono-shakyo.jp/
県民せいきょうホームヘルプサービス（奥越）,福井県民生活協同組合,大野市天神町3番21号,35.9790976,136.4884859,訪問介護,0779-66-6811,0779-66-6401,http://www.fukui.coop/
大野和光園ホームヘルプ事業所,社会福祉法人　大野和光園,福井県大野市春日３丁目1718番地,35.9734904,136.4975237,訪問介護,0779-66-6660,0779-66-7611,http://www.ono-wakouen.jp
キラキラのヘルパーさん,医療法人キラキラ会,福井県大野市要町１－１３　松田病院内,35.990482,136.4890386,訪問介護,0779-66-6090,0779-66-6098,kirakirakai-matsuda.or.jp
合資会社ケアサポート花水木,合資会社ケアサポート花水木,勝山市毛屋町710,36.0467469,136.5091809,訪問介護,0779-88-2477,0779-88-2476,
勝山市社会福祉協議会ホームヘルプサービスセンター,社会福祉法人勝山市社会福祉協議会,勝山市郡町1丁目１－５１,36.0689936,136.4964225,訪問介護,0779-88-3737,0779-88-3711,http://www.katuyama-sk.jp
さくら荘訪問介護センター,社会福祉法人　勝山福祉会,福井県勝山市芳野町２丁目１－１１さくら荘在宅サービス支援センターさくらんぼ,36.066972,136.4992673,訪問介護,0779-88-6502,0779-88-6505,http://k-sakurasou.jp
県民せいきょうホームヘルプサービス（勝山）,福井県民生活協同組合,勝山市元町2丁目5番12号,36.0577954,136.5033784,訪問介護,0779-87-2511,0779-87-1550,http://www.fukui.coop/
特定非営利活動法人　心の絆,特定非営利活動法人　心の絆,福井県鯖江市三六町二丁目7-13,35.9738583,136.1774861,訪問介護,0778-52-2828,0778-52-2827,http://kizuna2019.jp/
ほほえみ訪問介護センター,有限会社　ライフケア,福井県鯖江市桜町２丁目９－３２,35.9448464,136.1792028,訪問介護,0778-54-7889,0778-54-7444,
ふれあいホーム　さわやか虹,さわやかさばえ　ボランティア虹,福井県鯖江市二丁掛町14-28,35.9530417,136.1560602,訪問介護,0778-62-4177,0778-62-4178,https://www.sawakaya-niji.com/
ニチイケアセンターたちまち,株式会社　ニチイ学館,福井県鯖江市吉江町303,35.9851405,136.1761792,訪問介護,0778-53-0066,0778-53-0069,http://www.nichiigakkan.co.jp
社会福祉法人　鯖江市社会福祉協議会ホームヘルプサービスセンター,社会福祉法人　鯖江市社会福祉協議会,福井県鯖江市神明町５丁目5-37,35.9813868,136.1861114,訪問介護,0778-51-1839,0778-51-8805,http://www.sabae-shakyo.or.jp/
訪問介護まごのて丹南,株式会社若泉Ｌ＆Ｌ,福井県鯖江市小黒町１丁目１５番８号,35.9585865,136.1759806,訪問介護,0778-78-0800,0778-78-0801,https://wakaizumi-ll.care
ハスの実ヘルパーステーションともに,ハスの実の家,あわら市大溝２丁目２５番１,36.2398155,136.1977079,訪問介護,0776-73-3100,0776-73-3122,http://www.hasunominoie.com
あわら市金津雲雀ケ丘寮訪問介護事業所,社会福祉法人　あわら市社会福祉協議会,福井県あわら市春宮3丁目28-21,36.2199603,136.2275308,訪問介護,0776-73-0144,0776-73-1343,http://www.awara-hibari.jp
坂井地区医師会　ヘルパーステーション,一般社団法人　坂井地区医師会,福井県あわら市東善寺5-27,36.2111778,136.2183236,訪問介護,0776-73-8390,0776-73-8721,http://www.sakaichiku-med.com/
ケアハイツヘルパーステーション,株式会社ケアハイツ,福井県あわら市横垣18-11ケアハイツ芦原,36.2240049,136.214375,訪問介護,0776-77-3600,0776-77-2875,https://careheights.jp/
訪問介護事業所ケアサービスつるかめ,有限会社　つるかめ,福井県あわら市市姫二丁目1番10号つるかめ,36.2125111,136.2294559,訪問介護,0776-73-8418,0776-73-1885,
ニチイケアセンター今立,株式会社　ニチイ学館,福井県越前市新在家町8-40,35.9115897,136.2430496,訪問介護,0778-42-1076,0778-42-1077,www.nichiigakkan.co.jp
レッツ訪問介護ステーション,株式会社ライフモア,福井県越前市横根町12-4-1,35.9119682,136.126413,訪問介護,0778-43-5633,0778-43-5289,http://lifemore.ne.jp/
あいぜん訪問介護センター,有限会社　あいぜん,福井県越前市広瀬町131-23,35.8872777,136.143272,訪問介護,0778-21-1782,0778-21-1783,http://care-net.biz/18/aizen/
和上苑ホームヘルプ,社会福祉法人わかたけ共済部,越前市本多2丁目3-19,35.90709744,136.1652288,訪問介護,0778-23-6611,0778-25-5250,http://www.wakatake.ne.jp/
ほっとヘルパーステーション,株式会社ほっとリハビリシステムズ,福井県越前市高木町111-2ほっと地域包括ケアセンター,35.91870139,136.1917708,訪問介護,0778-21-5208,0778-21-5218,http://www.hotreha.com
訪問介護ステーション府中,林　病院,福井県越前市府中1丁目3号5番地,35.90204767,136.1699406,訪問介護,0778-24-5508,0778-24-3637,http://www2.interbroad.or.jp/hayasi/
県民せいきょうホームヘルプサービス（丹南）,福井県民生活協同組合,福井県越前市家久町４９字,35.9317646,136.1666099,訪問介護,0778-22-8611,0778-22-4655,http://www.fukui.coop/
越前市社会福祉協議会ホームヘルプサービスセンター,社会福祉法人　越前市社会福祉協議会,福井県越前市矢船町第8号12番地1,35.8878535,136.1772325,訪問介護,0778-22-3233,0778-22-8011,https://echizen-shakyo.or.jp/
訪問介護サービスケアフルハウス,株式会社住みかえ情報館,越前市広瀬町153-12-2,35.8895793,136.1467413,訪問介護,0778-22-0030,0778-22-4566,http://carefull.co.jp
ニチイケアセンター武生,株式会社　ニチイ学館,越前市国高1-16-16,35.911176,136.1866226,訪問介護,0778-25-5080,0778-25-5082,http://www.nichiigakkan.co.jp/
和上苑ホームヘルプ,社会福祉法人わかたけ共済部,福井県越前市高木町12-7-1,35.9281613,136.1905305,訪問介護,0778-23-6611,0778-23-3449,http://www.wakatake.ne.jp
いちばん介護,ケアファースト株式会社,越前市瓜生町31-1,35.9189194,136.1828644,訪問介護,0778-22-0055,0778-22-8820,http://ichibankaigo.jp/
指定訪問介護いっぷく,特定非営利活動法人ケアホームいっぷく,越前市黒川町114ー61ー1しらやま山荘,35.8816815,136.0692995,訪問介護,０７７８－２８－１１０１,０７７８－２８－１１０２,http://www.carehomeippuku.jp/
ナーシング福井,有限会社コムネット,三国町新宿1-8-25,36.2254793,136.1417233,訪問介護,0776-50-1778,0776-82-2615,https://www.nurshingfukui.com
陽だまり舎介護サービス株式会社,陽だまり舎介護サービス株式会社,福井県坂井市丸岡町羽崎31-2-5,36.1151297,136.2633178,訪問介護,0776-67-6000,0776-67-6006,
坂井訪問介護二の宮センター,社会福祉法人　坂井来春会,福井県坂井市坂井町折戸第１号５８番地,36.1713585,136.1702412,訪問介護,0776-72-3411,0776-72-7171,https://sakaicare.com/
あじさい園ホームヘルパーステーション,社会福祉法人白女林,福井県坂井市三国町梶４９－１８,36.24650315,136.1550448,訪問介護,0776-82-1282,0776-82-6287,http://www.hakurakuso.com
JA福井県ヘルパーステーションはなさき,福井県農業協同組合,福井県坂井市坂井町上新庄42-19,36.1653522,136.2322984,訪問介護,0776-50-7117,0776-67-8731,http://www.ja-fukuiken.or.jp
県民せいきょうホームヘルプサービス（坂井）,福井県民生活協同組合,福井県坂井市坂井町大味５６号,36.18515474,136.1952639,訪問介護,0776-72-2122,0776-72-2977,https://www.fukui.coop/care/shisetsu/sakai-kirameki/
坂井市社会福祉協議会　ホームヘルパーステーション,社会福祉法人　坂井市社会福祉協議会,福井県坂井市坂井町下新庄18-3-1,36.16642412,136.2238264,訪問介護,0776－67－5152,0776－67－2807,http://www.sakaicityshakyo.jp/
双和会訪問介護ステーションはっぴー,社会福祉法人双和会,福井県坂井市三国町陣ケ岡35-1-8,36.23488267,136.1355463,訪問介護,0776-82-5822,0776-82-1270,http://fj-g.jp/
夕陽ヘルパーステーション,株式会社　夕陽,福井県坂井市三国町錦３丁目１－１８,36.21581913,136.152176,訪問介護,0776-82-0791,0776-65-0766,
訪問介護事業所　アプトケア三国,株式会社アプト,坂井市三国町三国東2丁目9-23,36.2122123,136.1612452,訪問介護,0776-60-0105,0776-82-0006,http://www.aptcare.jp
笑楽日のヘルパー芙生,有限会社ダイケイ,丸岡町山口５９－１３,36.1604566,136.3319236,訪問介護,776672396,776672253,https://www.day-warabi.com/
訪問介護ステーションみかづき,株式会社エイト工業,福井県坂井市坂井町長屋64-3,36.1816914,136.2420447,訪問介護,0776-50-3537,0776-50-3538,
合同会社ヘルパーステーションはっち,合同会社ヘルパーステーションはっち,福井県坂井市春江町千歩寺35-1-75,36.1487205,136.2045039,訪問介護,0776-76-0422,0776-76-0422,info@helper-hatchi.co.jp
ケアふくい訪問介護センター,株式会社ケアふくい,福井県吉田郡永平寺町松岡薬師1-145,36.09621671,136.3058249,訪問介護,0776-61-0216,0776-61-1155,
ヘルパーステーションマミー,株式会社マミー,福井県吉田郡永平寺町松岡神明3-98,36.0921676,136.3010422,訪問介護,0776-61-1676,０７７６－６５－９１７３,
ケアふくい訪問介護センター,社会福祉法人ケアふくい,福井県吉田郡永平寺町松岡薬師1-145,36.0961674,136.3059321,訪問介護,0776-61-0216,0776-61-1155,
えいへいじ訪問介護ステーション,社会福祉法人永平寺町社会福祉協議会,福井県吉田郡永平寺町飯島6-34,36.0898437,136.3566212,訪問介護,0776-63-1119,0776-63-3869,http://www.eiheijishakyo.jp
社会福祉法人　池田町社会福祉協議会指定訪問介護事業所,社会福祉法人池田町社会福祉協議会,福井県今立郡池田町薮田第5号3番地の1総合保健福祉センターほっとプラザ内,35.8955833,136.3456745,訪問介護,0778-44-7750,0778-44-6193,
南越前町社会福祉協議会ホームヘルパーステーション,社会福祉法人南越前町社会福祉協議会,福井県南条郡南越前町脇本17-38-1南条保健福祉センター,35.8435403,136.1848526,訪問介護,0778-47-3767,0778-47-3768,
へるぷハウス訪問介護事業所,へるぷハウス合同会社,福井県丹生郡越前町西田中12-32,35.9748746,136.1302757,訪問介護,0778-42-5801,0778-42-5801,
越前町社会福祉協議会ホームヘルパーステーション,社会福祉法人　越前町社会福祉協議会,福井県丹生郡越前町織田106-51-1織田保健福祉センター,35.95733506,136.047774,訪問介護,0778-36-2389,0778-36-0664,http://www.e-shakyo.or.jp/
指定訪問介護事業所　ヘルパーステーション　さざんか,社会福祉法人光道園,福井県丹生郡越前町朝日22字7-1,35.9709529,136.119688,訪問介護,0778-34-8100,0778-34-2099,http://www.kodoen.or.jp/
美浜町社会福祉協議会　ホームヘルパーステーション,社会福祉法人美浜町社会福祉協議会,福井県三方郡美浜町山上1-11-1美浜町デイサービスセンター,35.6272519,135.9826347,訪問介護,0770-37-2296,0770-37-2295,http://www.mihamachoshakyo.com/
